apartado,tipo,bien,bien_limpio,cluster,item,cluster_6947,cluster_2275,cluster_1015,cluster_684,cluster_405,cluster_236,cluster_137,cluster_85,cluster_50,cluster_29,cluster_21,cluster_16,cluster_15,cluster_12,cluster_8,cluster_7,cluster_5,cluster_4,cluster_3,cluster_2,cluster_1
Libro,Libro,FUNDAMENTOS DEL DISEÑO ASISTIDO POR ORDENADOR.ALYS JOHN.BLUME.2013. El diseño asistido por ordenado,fundamentos diseño asistido ordenadoralys johnblume diseño asistido ordenado,0,fundamentos,2468,1135,567,567,283,141,5,2,4,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,NEW SIGNAGE DESIGN.CONNECTING PEOPLE & SPACES.WANG SHAOQIANG.PROMOPRESS.2015.Nuevo diseño de señale,new signage designconnecting people spaceswang shaoqiangpromopressnuevo diseño señale,0,new,2399,1609,804,241,46,15,6,5,5,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"FUENTE DE PODER PARA ELECTROFORESIS (POWERPAC HC SUPPLY, 100-120/220-240 V)",fuente poder electroforesis powerpac hc supply v,0,fuente,155,1540,195,182,182,90,90,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,THE WAY WE WORE.BLACK STYLE THEN.MICHAEL McCOLLOM.GLITTERATI INCORPORATED.2006. Fotografias original,the way we woreblack style thenmichael mccollomglitterati incorporated fotografias original,0,the,702,78,14,248,117,58,117,25,4,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,"NEW ADMIRAL, ALTO BRAZO HO0OK",new admiral alto brazo hook,0,new,841,244,981,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,SELECTOR HDMI 4 CANALES,selector hdmi canales,0,selector,1962,989,118,237,85,170,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,CONJUNTO EJECUTIVO EOS EN FORMA DE L DE 1.40 MTS. CON PEDESTAL 1P1A CEREZO-GRIS.,conjunto ejecutivo eos forma l mt pedestal pa cerezogris,0,conjunto,858,1136,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,"LIBRO DE VETERINARIA, TÍTULO: PATOLOGÍAS DIGESTIVAS PORCINAS EN IMÁGENES, AUTOR: RAMIS, EDITORIAL: E",libro veterinaria título patologías digestivas porcinas imágenes autor ramis editorial,2,libro,1521,1047,773,71,31,1,5,2,4,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,LIBRO CON IMAGEN DE PERSONAS EN LA PORTADA.,libro imagen persona portada,2,libro,2876,852,25,209,10,92,32,11,24,11,6,6,6,6,6,6,1,0,0,0,0
Libro,Libro,FLORAL JEWELS.FROM THE WORLD'S LEANDING DESIGNERS.CAROL WOOLTON.PRESTEL.2014. Recopilación de diver,floral jewelsfrom the world leanding designerscarol wooltonprestel recopilación diver,0,floral,702,78,14,248,117,58,117,25,4,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"SUMINISTRO DE EQUIPO PARA RED INALÁMBRICA, RADIO 802.11 AC/CG OUT DOOR",suministro equipo red inalámbrica radio accg out door,0,suministro,579,1253,186,9,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,"MAESTRÍA EN ADMINISTRACIÓN, TÍTULO: MODERNS TRENDS SURROUNDING INFORMTION TECHNOLOGY STANDARDS AND S",maestría administración título modern trend surrounding informtion technology standard and s,0,maestría,2305,1808,477,134,14,125,14,30,30,22,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"SUMINISTRO DE EQUIPO DE CONMUTACIÓN 24 PORT 1G SWITCH, 2X1G SFP+",suministro equipo conmutación port g switch xg sfp,0,suministro,2020,665,941,470,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,MULTIFUNCIONAL LASER JET COLOR PRO WIFI,multifuncional laser jet color pro wifi,4,multifuncional,1555,224,510,510,33,137,68,68,2,3,3,3,3,3,3,0,0,0,0,0,0
Equipo,Equipo,PC PORTATIL TOSHIBA SATELLITE L55-B/5179SM 15 CI7 5500U 8GB 1TB W8.1PRO N/S 3F224922C (PRO-SNI2015),pc portatil toshiba satellite lbsm ci u gb tb wpro n fc prosni,1,pc,1493,114,797,50,102,102,6,5,5,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,LIRBO ANIMAL MODELS OF EATING DISORDERS,lirbo animal model of eating disorder,0,lirbo,767,327,532,532,117,58,117,25,4,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,"LIBRO NUTRITION, LIFESTYLE FACTORS, AND BLOOD PRESSURE",libro nutrition lifestyle factor and blood pressure,2,libro,1070,860,331,331,71,71,71,25,4,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,1.- MOVIMIENTOS DENTOALVEOLARES Y TERAPIA ORTODÓNTICA ,movimientos dentoalveolares terapia ortodóntica,0,movimientos,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,"MESA DE CONSEJO 4 MINIPORT 4.80 X 1.50m CON VIDRIO BLANCO, COLOR CEREZO-GRIS",mesa consejo miniport x m vidrio blanco color cerezogris,4,mesa,341,880,144,290,290,108,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,CAMARA FOTOGRAFÍCA COLOR NEGRO DE 18 MP.,camara fotografíca color negro mp,4,camara,3182,1131,321,321,321,88,13,6,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,PIANO TRIOS VOLUME III BEETHOVEN.BEETHOVEN.URTEXT.1996. Edición basada en el Vol.II de trios en la,piano trio volume iii beethovenbeethovenurtext edición basada volii trio,0,piano,4022,2248,650,650,22,15,6,5,5,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"MONITOR DE LED MARCA DELL MODELO P2714H DE 27"" LED VGA DVI N/S CN0JMMT26418054K2MJS (PRO-SNI2015)",monitor led marca dell modelo ph led vga dvi n cnjmmtkmjs prosni,0,monitor,1231,1644,76,621,179,104,34,22,7,2,5,5,5,5,5,5,0,0,0,0,0
Equipo,Equipo,"COMPUTADORA DE ESCRITORIO (ALL IN ONE), 8GB, 1TB, TOCUH, WIN8, 1 PRODW7, 64B, NO DVDR., INCLUYE TECL",computadora escritorio all in one gb tb tocuh win prodw b dvdr incluye tecl,1,computadora,1403,1144,0,104,209,209,71,25,4,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,"ODONTOLOGÍA, TÍTULO: OCLUSIÓN EN LA PRÁCTICA CLÍNICA, AUTOR: BECKER IRWIN M. EDITORIL: AMOLCA, AÑO 2",odontología título oclusión práctica clínica autor becker irwin m editoril amolca año,0,odontología,5830,1234,435,214,14,125,14,30,30,22,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"Computadora iMac pantalla 21.5 pulgadas, procesador 2.7GHZ Intel Core I5QC/8GB ram, disco duro 1TB.5",computadora imac pantalla pulgadas procesador ghz intel core iqcgb ram disco duro tb,1,computadora,2291,1343,57,28,118,100,50,5,5,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,LIBRO LINUX WITH OPERATING SYSTEM CONCEPTS,libro linux with operating system concept,2,libro,963,607,607,607,47,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,"ESP. ENDODONCIA, TITULO: RADIOLOGIA 3D EN ODONTOLOGÍA, DIAGNOSTICO, PLANIFICACION, PREOPERATORIA Y S",esp endodoncia titulo radiologia d odontología diagnostico planificacion preoperatoria s,0,esp,1858,1649,365,28,118,100,50,5,5,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,"ESP. PRODUCCIÓN ANIMAL, TÍTULO: REBHUNS DISEASES OF DAIRY CATTLE, 2E, AUTOR: DIVERS THOMAS, EDITORIA",esp producción animal título rebhuns disease of dairy cattle autor diver thomas editoria,0,esp,168,1356,234,134,14,125,14,30,30,22,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,ARCHIVERO HORIZONTAL G12 DE 2CAJONES S/CUBIERTA CEREZO- GRIS,archivero horizontal g cajones scubierta cerezo gris,0,archivero,414,1661,506,41,338,32,62,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,ARCHIVERO HORIZONTAL G 12 DE 2 CAJONES  SIN CUBIERTA COLOR CEREZO - GRIS,archivero horizontal g cajones cubierta color cerezo gris,4,archivero,414,1661,506,41,338,32,62,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,Convertidor de pulsadores 4X230V para caja de empotrar,convertidor pulsadores xv caja empotrar,0,convertidor,1246,582,844,421,12,108,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,"ATLAS ILUSTRADO PARA COMPRENDER EL ARTE.MARIA CARLA PRETTE, ALFONSO DE GIORGIS.SUSAETA.2013.Gui",atlas ilustrado comprender artemaria carla prette alfonso giorgissusaetagui,0,atlas,798,1503,751,375,375,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,"Doctorado Recursos Genéticos, TÍTULO:BIOACTIVE NUTRACEUTICALS AND DIETARY SUPPLEMENTS IN NEUROLOGICA",doctorado recursos genéticos títulobioactive nutraceuticals and dietary supplement in neurologica,0,doctorado,2653,1506,546,546,71,71,71,25,4,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,"Doctorado Recursos Genéticos, TÍTULO:ULTRASTRUCTURAL PATHOLOGY, 2E. THE COMPARATIVE CELLULAR BASIS O",doctorado recursos genéticos títuloultrastructural pathology the comparative cellular basis,0,doctorado,1191,1514,403,207,93,93,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"COMPRESOR 3 GALONES, MARCA HUSKY, 110 VOLTS, CON ACCESORIOS PARA COMPRESOR C/10 PZAS.",compresor galones marca husky volt accesorios compresor c pzas,0,compresor,1431,2180,71,144,144,17,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"HORNO DE MICROHONDAS MARCA WHIRPOOL, MODELO WM1211D, SERIE 650306557",horno microhondas marca whirpool modelo wmd serie,0,horno,2478,629,601,601,153,89,8,35,17,17,17,1,0,1,1,0,0,0,0,0,0
Equipo,Equipo,"Juego de 4 micropipetas de volumen varible (a) 01.5-10 microlitros serie: 444021000, b) 2-20 serie:",juego micropipetas volumen varible microlitros serie b serie,0,juego,1978,1411,960,195,153,89,8,35,17,17,17,1,0,1,1,0,0,0,0,0,0
Equipo,Equipo,DISCO DURO LACIE PORSCHE DESING PORTATIL 2TB USB3.00 SERIE 99991502122442QR (PRO-SNI2015),disco duro lacie porsche desing portatil tb usb serie qr prosni,1,disco,2767,837,8,307,41,94,11,23,23,23,11,11,11,11,2,2,2,2,2,0,0
Equipo,Equipo,DESPACHADOR DE AGUA FRIA Y CALIENTE CON ALACENA REFRIGERANTE.,despachador agua fria caliente alacena refrigerante,0,despachador,958,1317,337,676,337,99,49,24,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,GABINETE HDL 150 EMPOTRAR SD-2,gabinete hdl empotrar sd,0,gabinete,3444,764,504,504,30,75,37,37,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,"Maestria Salud Pública, Título: CHEMISTRY FOR THE BIOSCIENCES 3E, autor: CROWE, JONATHAN, editorial:",maestria salud pública título chemistry for the bioscience autor crowe jonathan editorial,0,maestria,1576,1340,234,134,14,125,14,30,30,22,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"MESA DE JUNTAS DE 90 DE DIAMETRO PARA 4 PERSONAS,FABRICADA EN MELAMINA DE 28 MM EN SU TOTALIDAD. C",mesa junta diametro personasfabricada melamina mm totalidad c,0,mesa,1985,1272,173,348,54,41,0,15,9,4,4,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,TELEVISION 42 PULGADAS LED,television pulgadas led,0,television,1358,1185,44,181,181,181,41,41,20,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,MESA PARA LABORATORIO CON ADAPTACION ESPECIAL DE EQUIPOS COMPLETOS ANTIVIBRATORIOS A MURO CON CUBIER,mesa laboratorio adaptacion especial equipos completos antivibratorios muro cubier,0,mesa,2194,798,246,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,"Maestria Admón, Título: ORGANIC SYNTHESIS, autor: Douglas F. Taber, Tristan Lambert, editorial: Oxfo",maestria admón título organic synthesis autor douglas f taber tristan lambert editorial oxfo,0,maestria,1688,1340,234,134,14,125,14,30,30,22,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,"Maestria Admón, Título: NEGOTIATING VALUES IN THE CREATIVE INDUSTRIES, autor: Brian Moeran Y Jesper",maestria admón título negotiating value in the creative industry autor brian moeran jesper,0,maestria,2870,1340,234,134,14,125,14,30,30,22,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,LLAVES COMBIANADAS MÉTRICAS DE 6 MM A 50 MM (35 PIEZAS),llaves combianadas métricas mm mm piezas,0,llaves,527,1123,561,561,280,46,94,16,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,PROYECTOR DE 4200 LUMENS WXGA WIFI,proyector lumen wxga wifi,0,proyector,2016,494,443,280,58,3,18,18,18,18,18,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,Recepción recta de 1.40 izquierda con un costado de tambor en cerezo y 3 franjas en color plata y en,recepción rectum izquierda costado tambor cerezo franjas color plata,4,recepción,1507,272,556,556,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,"Mtria. Salud Pública, Título: PRIMER TO THE IMMUNE RESPONSE, SECOND EDITION, autor: Mak, editorial:",mtria salud pública título primer to the immune response second edition autor mak editorial,0,mtria,1454,1626,220,442,47,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"CAMARA CANON POWERSHOT ELPH 160(BK)ESTABILIZADOR DE IMAGEN V.HD, NEGRO",camara canon powershot elph bkestabilizador imagen vhd negro,0,camara,1803,944,498,316,157,46,94,16,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"CÁMARA DIGITAL COLOR NEGRO, MARCA SONY, MODELO DSC-HX50V; 4 MPX, ZOOM 30X; PANTALLA LCD 3""; VIDEO FU",cámara digital color negro marca sony modelo dschxv mpx zoom x pantalla lcd video fu,4,cámara,1777,1015,158,95,192,30,125,62,20,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"HP PAVILION 14-R218LA CORE i3 4G DC 1.7GHZ/8GB/1TB/14 DVDRW, WINDOWS8.1 COLOR BLANCA PERLA N° SERIE",hp pavilion rla core i g dc ghzgbtb dvdrw window color blanca perla n serie,0,hp,4141,2070,898,221,19,80,22,45,19,19,19,1,0,1,1,0,0,0,0,0,0
Equipo,Equipo,"SENSOR REGISTRADOR DE TEMPERATURA DE LIQUIDOS, COLOR NEGRO.",sensor registrador temperatura liquidos color negro,4,sensor,1605,411,436,436,9,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,"ESP. PRODUCCIÓN ANIMAL, TÍTULO: BSAVA MANUAL OF CANINE AND FELINE THORACIC IMAGING, AUTOR: SCHWARZ T",esp producción animal título bsava manual of canine and feline thoracic imaging autor schwarz t,0,esp,168,1356,234,134,14,125,14,30,30,22,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,COMPUTADORA PORTATIL HP PAVILION 15-AB010LA,computadora portatil hp pavilion abla,1,computadora,2848,1375,898,221,19,80,22,45,19,19,19,1,0,1,1,0,0,0,0,0,0
Equipo,Equipo,"LENTE CANON ZOOM LENS EF-S, EFS 18-135mm IMAGE STABILIZER, MACRO 0.39m/1.3ft, 1:3.5-5.6 IS STM, 67MM",lente canon zoom lens efs efs mm image stabilizer macro mft is stm mm,0,lente,2529,61,997,316,157,46,94,16,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,2 VOLUMENES CSC-075561 Y CSC-075882,volumenes csc csc,0,volumenes,822,2088,521,521,260,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,MULTIFUNCIONAL BROTHER MONOCROMATICO DUPLEX,multifuncional brother monocromatico duplex,0,multifuncional,1891,952,178,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,"1.- CRECIMIENTO, DESARROLLO Y FORMACIÓN DE LA OCLUSIÓN ",crecimiento desarrollo formación oclusión,0,crecimiento,172,1952,975,487,191,1,5,2,4,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,Libro electrónico 9781119005001 http://onlinelibrary.wiley.com/book/10.1002/9781119005001 EBSCO Fact,libro electrónico httponlinelibrarywileycombook ebsco fact,2,libro,1722,1168,230,230,230,21,5,2,4,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,ISBN 9789535111191 LibrosBooks Factura AFC 2138,isbn librosbooks factura afc,0,isbn,1006,2013,608,608,303,151,75,75,37,9,9,9,9,9,4,4,4,1,0,0,0
Equipo,Equipo,"MF EPSON L355 COLOR 33PPM 5760DPI, TINTA CONTINUA, WIFI.",mf epson l color ppm dpi tinta continuum wifi,4,mf,3339,19,640,640,67,67,67,21,21,3,3,3,3,3,3,0,0,0,0,0,0
Equipo,Equipo,"Computadora portátil, recurso PROSNI-2015, factura no. A-508",computadora portátil recurso prosni factura,1,computadora,1265,1083,541,541,210,210,104,0,22,5,12,12,12,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,ARCHIVERO VERTICAL DE 4 GAVETAS TAMAÑO OFICIO CON SISTEMA COLGANTE DE .47 FTE X.50 DE FDO X1.30 DE A,archivero vertical gavetas tamaño oficio sistema colgante fte x fdo x,0,archivero,1009,205,684,0,1,32,62,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,DISCO DURO EXTERNO TOSHIBA HDTB31OXK3AA 1TB 3.0 NEGRO,disco duro externo toshiba hdtboxkaa tb negro,1,disco,2796,790,8,307,41,94,11,23,23,23,11,11,11,11,2,2,2,2,2,0,0
Libro,Libro,1.- EVOLUCIÓN DE LA NUTRICIÓN ,evolución nutrición,0,evolución,1707,185,744,61,21,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,Colección Doctrina jurídicacontemporánea,colección doctrina jurídicacontemporánea,0,colección,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,CAMARA DE VIDEO COMPACTA HD ZOOM DIGITAL 4X,camara video compacta hd zoom digital x,0,camara,1741,1519,386,7,120,9,40,40,3,7,7,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"Sistema de videovigilancia, compuesto por DVR NS. 537628526  y 4 cámaras tipo bullet NS. 537747891,",sistema videovigilancia compuesto dvr n cámaras tipo bullet n,0,sistema,2148,1711,244,141,141,70,1,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"Computadora ensamblada con las siguientes caracteristicas D.D. 500 gb, mem ram4 gb, gabinete incluye",computadora ensamblada siguientes caracteristicas dd gb mem ram gb gabinete incluye,1,computadora,1820,1495,213,46,119,2,52,31,10,12,1,4,4,4,2,2,2,2,2,0,0
Libro,Libro,Dukes fisiologia de los animales domésticos,duke fisiologia animales domésticos,0,duke,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,LECTOR VOYAGER 1250G NEGRO PERP CABLE USB N/S: 3K15140470,lector voyager g negro perp cable usb n k,0,lector,4185,1893,164,330,330,34,6,5,5,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,SISTEMA DE PRESENTACIÓN CLICKSHARE MINI.,sistema presentación clickshare mini,0,sistema,1092,1512,324,649,62,14,29,60,29,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,"DIBUJO PARA JOYEROS.PARRAMON PAIDOTRIBO.PARRAMON.2014. En joyería, al igual que en otros oficios ar",dibujo joyerosparramon paidotriboparramon joyería igual oficios ar,0,dibujo,2070,1967,347,12,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,PIZARRON MOBIL TIPO PANTALLA 1.20 MT X 1.80 MT CON RUEDAS COLOR BLANCO.,pizarron mobil tipo pantalla mt x mt ruedas color blanco,4,pizarron,3912,1536,188,378,378,188,56,27,9,4,4,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,"PINTARRÓN MÓVIL AMBAS CARAS, CON MARCO METÁLICO EN COLOR PLATINO",pintarrón móvil ambas caras marco metálico color platino,4,pintarrón,508,1458,313,627,96,7,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,"ANTECOMEDOR DE CINCO PIEZAS, COLOR CHOCOLATE.",antecomedor cinco piezas color chocolate,4,antecomedor,1854,795,305,305,87,87,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,Ciencia tecnologia e industria de alimentos,ciencia tecnologia industria alimentos,0,ciencia,2708,1350,921,460,229,229,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"COMPUTADORA MARCA APPLE MODELO MAC 27"" MEQ88E/A  NUMERO DE SERIE C02PQ1EVF8J4",computadora marca apple modelo mac meqea numero serie cpqevfj,1,computadora,2302,1107,154,310,310,100,50,5,5,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,1 TRACTOR  DE GIROPCERO MCA JHON DEERE MOD ZTRAK 445 SERIE 1GXZ445CKFF173587 DESTINADA A CLUB DEPORT,tractor giropcero mca jhon deere mod ztrak serie gxzckff destinada club deport,0,tractor,1005,453,18,303,304,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,MESA PARA SALA DE JUNTA FABRICADA EN MELAMINA,mesa sala junta fabricada melamina,0,mesa,1002,292,296,593,34,41,0,15,9,4,4,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,"PINTARRÓN MÓVIL AMBAS CARAS, CON MARCO METÁLICO",pintarrón móvil ambas caras marco metálico,0,pintarrón,508,1458,313,627,96,7,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,Robot de luz led.,robot luz led,0,robot,1321,619,619,619,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,TELEFONO CELULAR MARCA SAMSUNG MODELO GALAXY S5 SERIE RF8G4129DXD,telefono celular marca samsung modelo galaxy s serie rfgdxd,0,telefono,1783,1076,601,601,153,89,8,35,17,17,17,1,0,1,1,0,0,0,0,0,0
Equipo,Equipo,CALCULADORA GRAFICADORA DE LA FAMILIA 84 CUENTA CON AMPLIO RANGO DE MODALIDADES,calculadora graficadora familia cuenta amplio rango modalidades,0,calculadora,1470,165,492,492,9,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"FRIGO.8.GRAFITO, FACTURA: FWBD40236, CON FECHA 13/07/2015, PROVEEDOR: DISTRIBUIDORA LEVERPOOL, FIA:",frigografito factura fwbd fecha proveedor distribuidora leverpool fia,0,frigografito,2017,1663,622,622,171,85,85,0,22,5,12,12,12,0,1,0,0,0,0,0,0
Libro,Libro,"Aunque el editorial es un género periodístico con unos rasgos claramente definidos, que goza ya de b",aunque editorial género periodístico rasgos claramente definidos goza b,0,aunque,1571,1492,745,42,18,78,14,30,30,22,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,A rich array of methods and discussions of productive microbial processes.Reviews of the newest,rich array of method and discussion of productive microbial processesreviews of the newest,0,rich,669,327,532,532,117,58,117,25,4,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"Extensión de sierra marca SHIDAIWA, modelo 65002.",extensión sierra marca shidaiwa modelo,0,extensión,745,1130,136,100,202,95,8,35,17,17,17,1,0,1,1,0,0,0,0,0,0
Libro,Libro,ISBN 9781482227697 LibrosBooks Factura AFC 2138,isbn librosbooks factura afc,0,isbn,1006,2013,608,608,303,151,75,75,37,9,9,9,9,9,4,4,4,1,0,0,0
Libro,Libro,Biotechnology and Plant Breeding includes critical discussions of the newest and most important appl,biotechnology and plant breeding includes critical discussion of the newest and most important appl,0,biotechnology,41,72,14,248,117,58,117,25,4,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,ISBN-13: 978-3318022629,isbn,0,isbn,583,1167,583,94,84,6,28,28,11,9,9,9,9,9,4,4,4,1,0,0,0
Mobiliario,Mobiliario,"MESA  DE LECTURA RECTANGULAR, Fr.=1.50 mts, Fo=0.90 mts, A=0.75 mts.O.C.000866",mesa lectura rectangular fr mt fo mt mtsoc,0,mesa,1664,95,188,378,378,188,56,27,9,4,4,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,"INTEL CORE I5-4590S 3.0 HHZ. 23"" 8GB. DDR3 1600MHZ. 500GB SATA 720 RPM, INCLUYE TECLADO MARCA: HP, M",intel core is hhz gb ddr mhz gb sata rpm incluye teclado marca hp m,1,intel,1737,138,179,359,29,4,44,44,44,12,1,4,4,4,2,2,2,2,2,0,0
Equipo,Equipo,IPAD MINI 3 64 GB,ipad mini gb,1,ipad,1443,1554,378,103,207,207,103,51,25,25,1,4,4,4,2,2,2,2,2,0,0
Libro,Libro,ISBN 9789535100904 LibrosBooks Factura AFC 2138,isbn librosbooks factura afc,0,isbn,1006,2013,608,608,303,151,75,75,37,9,9,9,9,9,4,4,4,1,0,0,0
Libro,Libro,ISBN 9780198739074 LibrosBooks Factura AFC 2138,isbn librosbooks factura afc,0,isbn,1006,2013,608,608,303,151,75,75,37,9,9,9,9,9,4,4,4,1,0,0,0
Libro,Libro,LIBRO DE COLOR AZUL Y AMARILLO E IMAGEN DE UN MAPA DE ADN Y LETRAS DE COLOR BLANCO,libro color azul amarillo imagen mapa adn letras color blanco,2,libro,906,1164,284,43,60,68,32,11,24,11,6,6,6,6,6,6,1,0,0,0,0
Equipo,Equipo,MULTIFUNCIONAL SAMSUNG M2070Impresora / copiadora / escáner. PROCESADOR 600MHZ. MEMORIA 128 MB,multifuncional samsung mimpresora copiadora escáner procesador mhz memoria mb,0,multifuncional,2323,54,132,534,59,62,126,31,10,12,1,4,4,4,2,2,2,2,2,0,0
Equipo,Equipo,"MONITOR DE LED 24"" PLANO COLOR NEGRO",monitor led plano color negro,4,monitor,629,229,447,447,223,223,34,22,7,2,5,5,5,5,5,5,0,0,0,0,0
Mobiliario,Mobiliario,"CONJUNTO SEMI-EJECUTIVO, CONJUNTO EJECUTIVO DE SISTEMA MODULAR.",conjunto semiejecutivo conjunto ejecutivo sistema modular,0,conjunto,2670,1830,497,497,23,7,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,CREDENZA EJECUTIVA TIPO ESCRITORIO RECTANGULAR.,credenza ejecutiva tipo escritorio rectangular,0,credenza,2819,1786,709,10,187,132,9,1,8,8,8,8,8,8,0,1,1,0,0,0,0
Equipo,Equipo,ADAPTADOR MULTIPUERTO DE USB-C A AV DIGITAL,adaptador multipuerto usbc av digital,0,adaptador,1409,1526,278,558,278,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,ISBN 9788480866477 ODESSA No. factura E 000453,isbn odessa factura,0,isbn,1064,2129,582,582,84,6,28,28,11,9,9,9,9,9,4,4,4,1,0,0,0
Mobiliario,Mobiliario,"ARCHIVERO PEDESTAL CERRADO, DE 3 CAJONES DE RIEL (37.5CM FR).",archivero pedestal cerrado cajones riel cm fr,3,archivero,2897,807,111,80,161,162,80,80,39,4,4,2,2,2,0,1,1,0,0,0,0
